participant_id	original_participant_id	species	sex
sub-496035	sub-496035	Mus musculus	F
sub-497712	sub-497712	Mus musculus	M
sub-499276	sub-499276	Mus musculus	M
sub-499277	sub-499277	Mus musculus	M
sub-H19+03+307	sub-H19.03.307	Homo Sapiens	F
sub-M19+01+001	sub-M19.01.001	Macaca mulatta	unknown
