session_id	original_session_id
ses-H19+03+307+11+01+01	ses-H19.03.307.11.01.01
ses-H19+03+307+11+03+01	ses-H19.03.307.11.03.01
ses-H19+03+307+99+01+03+01+01	ses-H19.03.307.99.01.03.01.01
ses-H19+03+307+99+01+03+01+02	ses-H19.03.307.99.01.03.01.02
ses-H19+03+307+99+01+03+01+03	ses-H19.03.307.99.01.03.01.03
ses-H19+03+307+99+01+03+01+04	ses-H19.03.307.99.01.03.01.04
ses-H19+03+307+99+03+03+01	ses-H19.03.307.99.03.03.01
ses-H19+03+307+99+03+03+01+02	ses-H19.03.307.99.03.03.01.02
